"","coordinateUncertaintyInMeters","occurrenceStatus","decimalLongitude","decimalLatitude"
"3008",NA,"PRESENT",-65.4804,-24.663803
"3009",NA,"PRESENT",-78.19257,-0.539959
"3010",NA,"PRESENT",-65.58518,-23.666285
"3011",NA,"PRESENT",-75.504234,4.628565
"3012",NA,"PRESENT",-69.511955,-18.166124
"3013",NA,"PRESENT",-64.97437,-23.354357
"3014",NA,"PRESENT",-64.46675,-23.88296
"3015",NA,"PRESENT",-65.46587,-22.128399
"3016",NA,"PRESENT",-65.97659,-26.072512
"3017",NA,"PRESENT",-65.37434,-23.594007
"3018",NA,"PRESENT",-65.65199,-18.138624
"3019",NA,"PRESENT",-69.206825,-19.53694
"3020",NA,"PRESENT",-76.5871,-11.72747
"3021",NA,"PRESENT",-65.424385,-25.287916
"3022",NA,"PRESENT",-65.46308,-24.121489
"3023",NA,"PRESENT",-65.45592,-24.712143
"3024",NA,"PRESENT",-65.815926,-25.178715
"3025",NA,"PRESENT",-72.27917,-13.157778
"3026",NA,"PRESENT",-72.28599,-13.172137
"3027",NA,"PRESENT",-65.46461,-24.120993
"3028",NA,"PRESENT",-65.40048,-22.953255
"3029",NA,"PRESENT",-75.33508,4.980055
"3030",NA,"PRESENT",-69.17336,-14.987367
"3031",NA,"PRESENT",-73.756386,4.580355
"3032",NA,"PRESENT",-64.56953,-18.114021
"3033",NA,"PRESENT",-76.43561,-11.626643
"3034",NA,"PRESENT",-76.555855,-11.696596
"3035",NA,"PRESENT",-78.32305,-0.459151
"3036",NA,"PRESENT",-78.06935,-0.533949
"3037",NA,"PRESENT",-78.31511,-0.46824
"3038",NA,"PRESENT",-65.03347,-25.876831
"3039",NA,"PRESENT",-73.72528,4.623611
"3040",NA,"PRESENT",-64.566666,-18.10869
"3041",NA,"PRESENT",-66.22305,-25.26475
"3042",NA,"PRESENT",-64.93711,-23.649008
"3043",NA,"PRESENT",-72.405334,-13.228493
"3044",NA,"PRESENT",-72.10965,-13.315408
"3045",NA,"PRESENT",-65.814285,-26.009111
"3046",NA,"PRESENT",-65.242134,-22.228107
"3047",NA,"PRESENT",-73.75843,4.541145
"3048",NA,"PRESENT",-64.63852,-18.096361
"3049",NA,"PRESENT",-65.66003,-24.890652
"3050",10,"PRESENT",-71.906477,-15.611104
"3051",31438,"PRESENT",-76.254703,2.297363
"3052",31137,"PRESENT",-76.233323,-11.426783
"3053",30396,"PRESENT",-64.97979,-21.292785
"3054",29533,"PRESENT",-68.254521,-29.127776
"3055",31451,"PRESENT",-78.363275,-0.587979
"3056",31451,"PRESENT",-78.311263,-0.409015
"3057",31451,"PRESENT",-78.338957,-0.537775
"3058",31451,"PRESENT",-78.293498,-0.491868
"3059",NA,"PRESENT",-79.457886,-3.564856
"3060",NA,"PRESENT",-79.305214,-6.197503
"3061",NA,"PRESENT",-76.26069,-11.734445
"3062",NA,"PRESENT",-75.44134,5.069488
"3063",NA,"PRESENT",-77.442276,-9.505616
"3064",NA,"PRESENT",-75.496994,4.620351
"3065",NA,"PRESENT",-72.70724,-13.519142
"3066",NA,"PRESENT",-63.84248,-18.172342
"3067",NA,"PRESENT",-65.480415,-24.631386
"3068",NA,"PRESENT",-72.40321,-13.446912
"3069",NA,"PRESENT",-78.43846,-0.663796
"3070",NA,"PRESENT",-78.38098,-0.102339
"3071",NA,"PRESENT",-76.63234,-11.818747
"3072",NA,"PRESENT",-76.60556,-11.746396
"3073",NA,"PRESENT",-76.5929,-11.735144
"3074",NA,"PRESENT",-63.97419,-18.350573
"3075",NA,"PRESENT",-64.611916,-18.015738
"3076",NA,"PRESENT",-64.62547,-17.847301
"3077",NA,"PRESENT",-75.35313,4.946546
"3078",NA,"PRESENT",-65.12167,-18.821249
"3079",NA,"PRESENT",-64.95749,-23.559507
"3080",NA,"PRESENT",-64.93012,-23.679321
"3081",NA,"PRESENT",-64.9743,-23.590134
"3082",NA,"PRESENT",-64.9788,-23.586926
"3083",NA,"PRESENT",-76.50246,-11.662147
"3084",NA,"PRESENT",-76.43556,-11.626215
"3085",NA,"PRESENT",-65.12064,-22.26396
"3086",NA,"PRESENT",-78.027626,0.119824
"3087",NA,"PRESENT",-78.069115,-0.533873
"3088",NA,"PRESENT",-65.63276,-25.627855
"3089",NA,"PRESENT",-65.483925,-24.645624
"3090",NA,"PRESENT",-65.76305,-26.73786
"3091",NA,"PRESENT",-72.96212,10.047975
"3092",NA,"PRESENT",-65.23869,-22.225105
"3093",NA,"PRESENT",-64.93066,-23.675192
"3094",NA,"PRESENT",-64.95055,-23.629921
"3095",NA,"PRESENT",-64.942726,-23.640738
"3096",NA,"PRESENT",-64.89916,-23.679602
"3097",NA,"PRESENT",-64.932144,-23.654303
"3098",NA,"PRESENT",-65.453064,-24.121729
"3099",NA,"PRESENT",-78.01675,0.091993
"3100",NA,"PRESENT",-75.35312,4.946678
"3101",NA,"PRESENT",-67.68703,-28.90342
"3102",NA,"PRESENT",-77.78815,-9.868165
"3103",NA,"PRESENT",-68.22498,-29.01136
"3104",NA,"PRESENT",-69.63947,-18.38921
"3105",NA,"PRESENT",-65.22444,-24.809904
"3106",NA,"PRESENT",-65.01296,-24.831924
"3107",NA,"PRESENT",-65.82648,-17.214
"3108",NA,"PRESENT",-75.472115,4.933038
"3109",NA,"PRESENT",-76.58692,-11.733151
"3110",NA,"PRESENT",-66.70769,-22.515638
"3111",NA,"PRESENT",-78.14168,-0.484938
"3112",NA,"PRESENT",-70.51712,-29.497128
"3113",NA,"PRESENT",-65.326546,-23.582928
"3114",NA,"PRESENT",-65.21096,-22.200619
"3115",NA,"PRESENT",-65.85068,-25.166616
"3116",NA,"PRESENT",-65.75103,-26.748037
"3117",NA,"PRESENT",-65.72264,-26.799145
"3118",NA,"PRESENT",-76.4759,-12.001163
"3119",NA,"PRESENT",-65.831,-25.168
"3120",30649,"PRESENT",-69.078401,-18.4517
"3121",31438,"PRESENT",-76.371454,2.303911
"3122",31438,"PRESENT",-76.281783,2.366765
"3123",31451,"PRESENT",-78.159027,0.30871
"3124",NA,"PRESENT",-73.88466,10.876093
"3125",NA,"PRESENT",-73.84041,10.850469
"3126",NA,"PRESENT",-73.73733,10.858251
"3127",NA,"PRESENT",-65.77176,-18.109488
"3128",NA,"PRESENT",-75.48523,4.638796
"3129",NA,"PRESENT",-72.51217,-13.574225
"3130",NA,"PRESENT",-65.758835,-26.729961
"3131",NA,"PRESENT",-72.301674,-13.138451
"3132",NA,"PRESENT",-71.904785,-15.611519
"3133",NA,"PRESENT",-78.48345,0.02555
"3134",NA,"PRESENT",-65.810074,-25.18517
"3135",NA,"PRESENT",-75.34059,5.014623
"3136",NA,"PRESENT",-72.884,-15.248936
"3137",NA,"PRESENT",-75.33203,4.99661
"3138",NA,"PRESENT",-76.50166,2.40468
"3139",NA,"PRESENT",-78.28591,-0.490782
"3140",NA,"PRESENT",-65.01099,-23.311737
"3141",NA,"PRESENT",-69.14061,-18.483759
"3142",NA,"PRESENT",-65.852005,-25.185965
"3143",NA,"PRESENT",-78.00007,0.809036
"3144",NA,"PRESENT",-78.01781,0.809167
"3145",NA,"PRESENT",-78.43195,-0.468524
"3146",NA,"PRESENT",-66.03504,-26.465733
"3147",NA,"PRESENT",-67.24479,-16.981598
"3148",NA,"PRESENT",-75.45274,4.733178
"3149",NA,"PRESENT",-65.23024,-24.807108
"3150",NA,"PRESENT",-75.43674,4.76141
"3151",NA,"PRESENT",-75.34975,4.933693
"3152",NA,"PRESENT",-78.02716,0.292844
"3153",NA,"PRESENT",-78.2891,-0.491471
"3154",NA,"PRESENT",-78.30131,-0.484336
"3155",NA,"PRESENT",-72.01751,-15.599428
"3156",NA,"PRESENT",-77.929794,0.801966
"3157",NA,"PRESENT",-68.22146,-29.015993
"3158",NA,"PRESENT",-67.78589,-29.350767
"3159",10,"PRESENT",-76.5744,-11.7786
"3160",30870,"PRESENT",-71.834166,-15.70793
"3161",31451,"PRESENT",-78.242681,-0.404221
"3162",31451,"PRESENT",-78.318908,-0.441682
"3163",NA,"PRESENT",-65.81988,-25.177177
"3164",NA,"PRESENT",-66.85545,-29.242222
"3165",NA,"PRESENT",-78.323265,-0.458437
"3166",NA,"PRESENT",-78.2263,-0.509527
"3167",NA,"PRESENT",-66.965256,-28.678389
"3168",NA,"PRESENT",-65.780334,-26.738148
"3169",NA,"PRESENT",-75.47753,4.644102
"3170",NA,"PRESENT",-70.48667,-29.408918
"3171",NA,"PRESENT",-70.64109,-29.466228
"3172",NA,"PRESENT",-76.40777,2.374813
"3173",NA,"PRESENT",-64.454216,-24.278013
"3174",NA,"PRESENT",-78.30084,-0.453432
"3175",NA,"PRESENT",-65.7816,-27.835405
"3176",NA,"PRESENT",-72.48046,-13.573673
"3177",NA,"PRESENT",-78.431244,-0.468277
"3178",NA,"PRESENT",-65.74282,-26.784067
"3179",NA,"PRESENT",-75.35338,4.953785
"3180",NA,"PRESENT",-76.61433,-11.738358
"3181",NA,"PRESENT",-76.60971,-11.744331
"3182",NA,"PRESENT",-64.94278,-23.63982
"3183",NA,"PRESENT",-65.79362,-25.188786
"3184",NA,"PRESENT",-65.81642,-25.179283
"3185",NA,"PRESENT",-65.84992,-25.167091
"3186",NA,"PRESENT",-65.85847,-25.180841
"3187",NA,"PRESENT",-65.85279,-25.1842
"3188",NA,"PRESENT",-72.61952,6.811817
"3189",NA,"PRESENT",-64.271416,-19.004063
"3190",NA,"PRESENT",-65.433464,-24.327604
"3191",NA,"PRESENT",-75.545815,4.634543
"3192",NA,"PRESENT",-65.677475,-23.698057
"3193",NA,"PRESENT",-65.32313,-21.392126
"3194",NA,"PRESENT",-72.71426,6.948602
"3195",NA,"PRESENT",-65.74467,-24.737833
"3196",NA,"PRESENT",-71.97875,-13.516836
"3197",NA,"PRESENT",-65.2691,-22.2273
"3198",NA,"PRESENT",-65.2691,-22.2241
"3199",NA,"PRESENT",-65.2794,-22.219
"3200",NA,"PRESENT",-65.2746,-22.2184
"3201",1000,"PRESENT",-78.3299,-0.455
"3202",96,"PRESENT",-75.422688,4.819639
"3203",31451,"PRESENT",-78.152045,-0.314277
"3204",NA,"PRESENT",-64.419975,-24.262241
"3205",NA,"PRESENT",-78.34708,-0.43275
"3206",NA,"PRESENT",-75.354065,4.956772
"3207",NA,"PRESENT",-64.404655,-24.292654
"3208",NA,"PRESENT",-64.41643,-24.289331
"3209",NA,"PRESENT",-75.49393,4.640796
"3210",NA,"PRESENT",-66.3668,-17.182615
"3211",NA,"PRESENT",-65.215744,-22.791613
"3212",NA,"PRESENT",-76.455666,2.382485
"3213",NA,"PRESENT",-65.50238,-24.730988
"3214",NA,"PRESENT",-75.44788,4.91265
"3215",NA,"PRESENT",-77.434959,-9.488518
"3216",52920,"PRESENT",-76.585946,2.099538
"3217",31020,"PRESENT",-72.596962,-13.540283
"3218",31451,"PRESENT",-78.269081,-0.585449
"3219",31444,"PRESENT",-78.456319,-1.787108
"3220",31444,"PRESENT",-78.50244,-1.783747
"3221",31199,"PRESENT",-72.938037,10.344584
"3222",31451,"PRESENT",-78.378939,-0.467251
"3223",31451,"PRESENT",-78.059685,-0.345339
"3224",NA,"PRESENT",-78.26295,0.133457
"3225",NA,"PRESENT",-64.41899,-24.261744
"3226",NA,"PRESENT",-64.461784,-24.291954
"3227",NA,"PRESENT",-64.49142,-24.299835
"3228",NA,"PRESENT",-76.40341,2.363344
"3229",NA,"PRESENT",-72.48031,-13.573711
"3230",NA,"PRESENT",-65.81452,-25.179815
"3231",NA,"PRESENT",-69.730095,-18.459908
"3232",NA,"PRESENT",-64.94881,-23.622875
"3233",NA,"PRESENT",-64.867195,-23.69886
"3234",NA,"PRESENT",-64.622894,-18.756527
"3235",NA,"PRESENT",-75.3494,4.939696
"3236",NA,"PRESENT",-63.598385,-18.105177
"3237",NA,"PRESENT",-65.45538,-23.989624
"3238",NA,"PRESENT",-64.88205,-21.995884
"3239",NA,"PRESENT",-79.209724,-2.83
"3240",NA,"PRESENT",-63.59886,-18.10451
"3241",NA,"PRESENT",-63.20817,-20.44882
"3242",NA,"PRESENT",-73.015526,7.767039
"3243",NA,"PRESENT",-65.10141,-22.510386
"3244",NA,"PRESENT",-76.37236,2.367137
"3245",NA,"PRESENT",-75.76983,-12.344695
"3246",NA,"PRESENT",-65.43177,-25.295815
"3247",NA,"PRESENT",-79.15684,-3.474355
"3248",30870,"PRESENT",-72.128054,-15.620027
"3249",30870,"PRESENT",-71.990018,-15.649142
"3250",25,"PRESENT",-78.284784,-0.490655
"3251",30,"PRESENT",-71.9048,-15.6116
"3252",31438,"PRESENT",-76.369373,2.270646
"3253",30632,"PRESENT",-64.392901,-18.63981
"3254",NA,"PRESENT",-68.0608,-16.31
"3255",NA,"PRESENT",-79.29173,-2.896212
"3256",NA,"PRESENT",-75.4311,4.766232
"3257",NA,"PRESENT",-76.407265,2.374831
"3258",NA,"PRESENT",-78.246315,-0.29594
"3259",NA,"PRESENT",-64.84961,-23.760706
"3260",NA,"PRESENT",-64.27651,-18.944141
"3261",NA,"PRESENT",-64.86717,-23.697775
"3262",NA,"PRESENT",-70.00555,-18.406248
"3263",NA,"PRESENT",-72.875755,7.291558
"3264",NA,"PRESENT",-78.23208,-0.526112
"3265",NA,"PRESENT",-65.347595,-24.353973
"3266",NA,"PRESENT",-66.16598,-25.125782
"3267",NA,"PRESENT",-65.675934,-25.664053
"3268",NA,"PRESENT",-65.62143,-25.630455
"3269",NA,"PRESENT",-65.77087,-25.976797
"3270",NA,"PRESENT",-78.30098,-0.484871
"3271",NA,"PRESENT",-65.70557,-25.936502
"3272",NA,"PRESENT",-65.68826,-25.738235
"3273",NA,"PRESENT",-72.53375,-13.490746
"3274",NA,"PRESENT",-65.47881,-24.106909
"3275",NA,"PRESENT",-65.48497,-24.112337
"3276",NA,"PRESENT",-72.99001,-15.46249
"3277",NA,"PRESENT",-71.26838,-13.87912
"3278",NA,"PRESENT",-81.11943,-4.161175
"3279",NA,"PRESENT",-64.01892,-25.286766
"3280",NA,"PRESENT",-65.69721,-26.852379
"3281",NA,"PRESENT",-76.58136,-12.061816
"3282",NA,"PRESENT",-65.279175,-22.399675
"3283",NA,"PRESENT",-72.88988,7.293901
"3284",NA,"PRESENT",-64.400536,-24.099737
"3285",NA,"PRESENT",-64.36931,-24.067379
"3286",30870,"PRESENT",-71.993644,-15.650989
"3287",46,"PRESENT",-72.09589,-15.682841
"3288",30870,"PRESENT",-71.924167,-15.69616
"3289",30870,"PRESENT",-71.827793,-15.729274
"3290",30870,"PRESENT",-71.815901,-15.64529
"3291",30870,"PRESENT",-71.945072,-15.695722
"3292",31324,"PRESENT",-72.817102,7.279429
"3293",30870,"PRESENT",-71.936564,-15.60501
"3294",NA,"PRESENT",-75.58004,6.22373
"3295",NA,"PRESENT",-64.78242,-21.431892
"3296",NA,"PRESENT",-64.8798,-21.466124
"3297",NA,"PRESENT",-78.17192,-8.147
"3298",NA,"PRESENT",-64.95339,-23.618422
"3299",NA,"PRESENT",-64.9743,-23.590305
"3300",NA,"PRESENT",-64.95768,-23.560553
"3301",NA,"PRESENT",-64.96899,-23.578646
"3302",NA,"PRESENT",-75.624306,4.910758
"3303",NA,"PRESENT",-65.45139,-24.073425
"3304",NA,"PRESENT",-72.533875,-13.491144
"3305",NA,"PRESENT",-65.64515,-25.164368
"3306",NA,"PRESENT",-71.895775,-13.807659
"3307",NA,"PRESENT",-73.50456,-14.466887
"3308",NA,"PRESENT",-71.96467,-15.61568
"3309",NA,"PRESENT",-65.49457,-25.886793
"3310",NA,"PRESENT",-65.05568,-25.121025
"3311",NA,"PRESENT",-76.192474,-11.602625
"3312",NA,"PRESENT",-76.36369,-11.413231
"3313",NA,"PRESENT",-78.31398,-0.444427
"3314",NA,"PRESENT",-81.00214,-6.134197
"3315",NA,"PRESENT",-75.82986,-12.112867
"3316",NA,"PRESENT",-72.92561,10.36326
"3317",NA,"PRESENT",-78.39745,-0.68561
"3318",NA,"PRESENT",-65.4688,-23.921513
"3319",NA,"PRESENT",-66.219124,-28.396046
"3320",NA,"PRESENT",-69.94908,-18.38389
"3321",NA,"PRESENT",-75.46835,4.618774
"3322",NA,"PRESENT",-75.442276,4.743978
"3323",NA,"PRESENT",-63.638424,-21.649925
"3324",NA,"PRESENT",-69.649155,-18.400791
"3325",NA,"PRESENT",-75.44753,4.740382
"3326",NA,"PRESENT",-72.94433,7.323138
"3327",NA,"PRESENT",-71.95367,-13.496723
"3328",NA,"PRESENT",-76.34846,-11.42163
"3329",NA,"PRESENT",-75.37531,4.892176
"3330",NA,"PRESENT",-74.10366,11.1422
"3331",30870,"PRESENT",-71.817852,-15.699283
"3332",10,"PRESENT",-78.309063,-0.459796
"3333",10,"PRESENT",-78.311352,-0.458803
"3334",1000,"PRESENT",-78.296412,-0.476106
"3335",25,"PRESENT",-78.323163,-0.459027
"3336",12,"PRESENT",-71.897385,-13.46698
"3337",77962,"PRESENT",-72.101908,-15.667429
"3338",NA,"PRESENT",-78.21051,-0.541127
"3339",NA,"PRESENT",-77.872635,-8.876659
"3340",NA,"PRESENT",-65.331276,-19.103415
"3341",NA,"PRESENT",-66.79634,-29.38109
"3342",NA,"PRESENT",-64.937225,-23.648458
"3343",NA,"PRESENT",-65.49148,-24.1691
"3344",NA,"PRESENT",-67.66672,-28.030167
"3345",NA,"PRESENT",-67.61361,-27.912914
"3346",NA,"PRESENT",-66.39913,-28.80864
"3347",NA,"PRESENT",-72.289536,-13.151661
"3348",NA,"PRESENT",-67.6663,-28.030233
"3349",NA,"PRESENT",-79.236115,-3.427944
"3350",NA,"PRESENT",-68.06574,-22.59965
"3351",NA,"PRESENT",-71.90619,-15.610922
"3352",NA,"PRESENT",-63.85,-18.783333
"3353",NA,"PRESENT",-72.3775,-13.080975
"3354",NA,"PRESENT",-76.441345,2.380873
"3355",NA,"PRESENT",-64.413765,-24.091795
"3356",NA,"PRESENT",-68.816666,-19.15
"3357",NA,"PRESENT",-71.89339,-15.609203
"3358",NA,"PRESENT",-76.59754,-11.759482
"3359",NA,"PRESENT",-77.169044,-10.926329
"3360",NA,"PRESENT",-66.2823,-25.441479
"3361",NA,"PRESENT",-73.04384,9.995885
"3362",25,"PRESENT",-63.842643,-18.173138
"3363",25,"PRESENT",-63.819147,-18.178916
"3364",25,"PRESENT",-63.86263,-18.137079
"3365",25,"PRESENT",-63.878834,-18.098978
"3366",1000,"PRESENT",-76.435694,-11.626497
"3367",31126,"PRESENT",-76.665935,-11.751145
"3368",31451,"PRESENT",-78.302362,-0.597404
"3369",31451,"PRESENT",-78.199367,-0.42625
"3370",31451,"PRESENT",-78.146264,-0.413755
"3371",30885,"PRESENT",-71.927304,-15.425254
"3372",30683,"PRESENT",-63.998908,-18.182956
"3373",NA,"PRESENT",-72.85343,-13.421972
"3374",NA,"PRESENT",-78.22077,-0.502275
"3375",NA,"PRESENT",-79.54506,-6.412364
"3376",NA,"PRESENT",-65.32003,-26.411396
"3377",NA,"PRESENT",-78.320045,-0.457859
"3378",NA,"PRESENT",-72.26883,-13.262609
"3379",NA,"PRESENT",-78.013885,0.866667
"3380",NA,"PRESENT",-76.60982,-11.74299
"3381",NA,"PRESENT",-72.28593,-13.17301
"3382",NA,"PRESENT",-65.49494,-23.938953
"3383",NA,"PRESENT",-70.89988,-29.379333
"3384",NA,"PRESENT",-75.33527,4.980354
"3385",NA,"PRESENT",-73.68573,-13.15003
"3386",NA,"PRESENT",-78.23625,-0.506278
"3387",NA,"PRESENT",-76.559,-11.697
"3388",NA,"PRESENT",-65.48939,-23.746696
"3389",NA,"PRESENT",-65.31447,-17.575232
"3390",NA,"PRESENT",-64.476,-18.234306
"3391",NA,"PRESENT",-65.47862,-24.158506
"3392",NA,"PRESENT",-65.90812,-17.22667
"3393",NA,"PRESENT",-64.02746,-17.982054
"3394",NA,"PRESENT",-63.972702,-18.351805
"3395",NA,"PRESENT",-76.59428,-11.747825
"3396",NA,"PRESENT",-76.58712,-11.698732
"3397",NA,"PRESENT",-76.43569,-11.626497
"3398",NA,"PRESENT",-77.65221,-8.917761
"3399",NA,"PRESENT",-77.62153,-8.914857
"3400",NA,"PRESENT",-77.53279,-7.779414
"3401",NA,"PRESENT",-65.476456,-24.109703
"3402",NA,"PRESENT",-65.39426,-23.577696
"3403",NA,"PRESENT",-66.332,-28.714834
"3404",NA,"PRESENT",-64.95423,-23.620527
"3405",NA,"PRESENT",-64.8287,-18.135653
"3406",NA,"PRESENT",-63.599144,-18.104343
"3407",NA,"PRESENT",-66.92804,-28.718714
"3408",NA,"PRESENT",-77.991585,0.788472
"3409",NA,"PRESENT",-78.35933,-0.132051
"3410",30870,"PRESENT",-72.191579,-15.796392
"3411",31451,"PRESENT",-78.469558,-0.139587
"3412",31451,"PRESENT",-78.333333,-0.487989
"3413",30175,"PRESENT",-64.934344,-23.493778
"3414",30870,"PRESENT",-71.90669,-15.752086
"3415",NA,"PRESENT",-78.247734,-0.284037
"3416",NA,"PRESENT",-76.92395,-10.200393
"3417",NA,"PRESENT",-64.90071,-21.49082
"3418",NA,"PRESENT",-64.45112,-18.01187
"3419",NA,"PRESENT",-64.38098,-18.085958
"3420",NA,"PRESENT",-65.51229,-24.64897
"3421",NA,"PRESENT",-72.48342,-13.53339
"3422",NA,"PRESENT",-71.90525,-15.611622
"3423",NA,"PRESENT",-64.516174,-24.316631
"3424",NA,"PRESENT",-65.403275,-24.682444
"3425",NA,"PRESENT",-78.293785,-0.496509
"3426",NA,"PRESENT",-65.24451,-22.22443
"3427",NA,"PRESENT",-78.31931,-0.4581
"3428",NA,"PRESENT",-64.90126,-23.682158
"3429",NA,"PRESENT",-64.96981,-23.576544
"3430",NA,"PRESENT",-64.897644,-23.67614
"3431",NA,"PRESENT",-72.37203,-13.082572
"3432",NA,"PRESENT",-71.006424,-13.901513
"3433",NA,"PRESENT",-75.43376,4.744011
"3434",NA,"PRESENT",-72.45534,-13.531857
"3435",NA,"PRESENT",-63.6583,-21.889387
"3436",NA,"PRESENT",-71.3011,-13.87358
"3437",NA,"PRESENT",-71.074974,-13.827995
"3438",NA,"PRESENT",-64.47305,-17.888332
"3439",NA,"PRESENT",-78.30621,-0.476237
"3440",NA,"PRESENT",-77.54695,-9.124216
"3441",NA,"PRESENT",-64.863655,-23.695797
"3442",NA,"PRESENT",-64.791016,-23.810928
"3443",NA,"PRESENT",-78.300934,-0.484852
"3444",NA,"PRESENT",-78.0301,-0.5387
"3445",25,"PRESENT",-71.906178,-15.611187
"3446",25,"PRESENT",-63.821386,-18.178836
"3447",77962,"PRESENT",-72.063031,-15.623167
"3448",77962,"PRESENT",-72.953556,-15.367208
"3449",NA,"PRESENT",-65.36553,-22.1107
"3450",NA,"PRESENT",-72.70638,6.955729
"3451",NA,"PRESENT",-65.24649,-19.53872
"3452",NA,"PRESENT",-72.60263,-13.327611
"3453",NA,"PRESENT",-65.513725,-24.72816
"3454",NA,"PRESENT",-65.65556,-27.018251
"3455",NA,"PRESENT",-65.34852,-24.873634
"3456",NA,"PRESENT",-64.123436,-18.619911
"3457",NA,"PRESENT",-72.54461,-13.162709
"3458",NA,"PRESENT",-72.479385,-13.571797
"3459",NA,"PRESENT",-68.85323,-19.237915
"3460",NA,"PRESENT",-72.57581,-13.396959
"3461",NA,"PRESENT",-72.53271,-13.470706
"3462",NA,"PRESENT",-64.94226,-23.459644
"3463",NA,"PRESENT",-65.0101,-23.554203
"3464",NA,"PRESENT",-65.418144,-24.059423
"3465",NA,"PRESENT",-65.44368,-24.389637
"3466",NA,"PRESENT",-76.54499,-11.91324
"3467",NA,"PRESENT",-64.89068,-23.68368
"3468",NA,"PRESENT",-64.89856,-23.675817
"3469",NA,"PRESENT",-64.90048,-23.683193
"3470",NA,"PRESENT",-65.49261,-24.126038
"3471",NA,"PRESENT",-63.60099,-18.080427
"3472",NA,"PRESENT",-63.974133,-18.350563
"3473",NA,"PRESENT",-64.60997,-18.016834
"3474",NA,"PRESENT",-78.35126,0.4415
"3475",NA,"PRESENT",-79.01457,-2.68137
"3476",NA,"PRESENT",-65.75387,-26.743694
"3477",NA,"PRESENT",-64.780426,-17.804428
"3478",NA,"PRESENT",-65.477745,-24.106466
"3479",NA,"PRESENT",-77.88541,-6.752139
"3480",NA,"PRESENT",-79.37936,-6.475906
"3481",NA,"PRESENT",-65.66784,-27.045902
"3482",NA,"PRESENT",-68.99464,-18.835993
"3483",NA,"PRESENT",-71.60584,-15.633782
"3484",NA,"PRESENT",-76.621,-11.794
"3485",NA,"PRESENT",-72.572,-13.398
"3486",30870,"PRESENT",-71.828456,-15.681394
"3487",NA,"PRESENT",-65.95592,-23.38172
"3488",NA,"PRESENT",-72.52975,-13.47297
"3489",NA,"PRESENT",-76.61328,-11.825939
"3490",NA,"PRESENT",-65.503105,-24.092527
"3491",NA,"PRESENT",-65.16262,-22.261179
"3492",NA,"PRESENT",-64.528206,-17.917479
"3493",NA,"PRESENT",-67.28543,-17.031746
"3494",NA,"PRESENT",-76.36069,2.359295
"3495",NA,"PRESENT",-78.245316,-0.499872
"3496",NA,"PRESENT",-65.47964,-24.104258
"3497",NA,"PRESENT",-65.46139,-24.121098
"3498",NA,"PRESENT",-65.4805,-24.13578
"3499",NA,"PRESENT",-70.769104,-29.46102
"3500",NA,"PRESENT",-65.23323,-22.217869
"3501",NA,"PRESENT",-65.11454,-22.22425
"3502",NA,"PRESENT",-65.374146,-24.594465
"3503",NA,"PRESENT",-65.23027,-24.807003
"3504",NA,"PRESENT",-79.47567,-6.539158
"3505",NA,"PRESENT",-79.47567,-6.539123
"3506",NA,"PRESENT",-71.53227,-16.394733
"3507",NA,"PRESENT",-64.418816,-24.260296
"3508",NA,"PRESENT",-77.67614,-8.53236
"3509",NA,"PRESENT",-65.78489,-28.189037
"3510",NA,"PRESENT",-64.41725,-24.093632
"3511",NA,"PRESENT",-65.852585,-25.185797
"3512",NA,"PRESENT",-64.49245,-24.299934
"3513",NA,"PRESENT",-66.41785,-28.154518
"3514",NA,"PRESENT",-78.12017,-0.484423
"3515",NA,"PRESENT",-65.40808,-24.119526
"3516",NA,"PRESENT",-65.38302,-25.277555
"3517",NA,"PRESENT",-65.212845,-22.783978
"3518",NA,"PRESENT",-64.94857,-23.626257
"3519",NA,"PRESENT",-65.44963,-22.971119
"3520",NA,"PRESENT",-65.23166,-22.218946
"3521",NA,"PRESENT",-78.42796,-1.3977
"3522",NA,"PRESENT",-69.68216,-15.776396
"3523",NA,"PRESENT",-67.489136,-20.133778
"3524",NA,"PRESENT",-75.35032,4.929511
"3525",NA,"PRESENT",-72.02603,-13.30972
"3526",NA,"PRESENT",-78.688446,-0.629598
"3527",NA,"PRESENT",-69.55753,-18.19997
"3528",NA,"PRESENT",-64.20088,-18.79482
"3529",NA,"PRESENT",-76.1356,-11.598432
"3530",30885,"PRESENT",-72.043753,-15.554081
"3531",31398,"PRESENT",-73.726947,4.760366
"3532",25,"PRESENT",-76.240898,-11.605145
"3533",25,"PRESENT",-77.58354,-9.044168
"3534",30377,"PRESENT",-64.732257,-21.462581
"3535",NA,"PRESENT",-65.607056,-28.489779
"3536",NA,"PRESENT",-68.0756,-27.04894
"3537",NA,"PRESENT",-64.01197,-18.645016
"3538",NA,"PRESENT",-64.262,-18.14628
"3539",NA,"PRESENT",-64.5925,-18.09937
"3540",NA,"PRESENT",-65.71545,-26.84927
"3541",NA,"PRESENT",-70.14908,-18.407957
"3542",NA,"PRESENT",-75.51448,-13.383269
"3543",NA,"PRESENT",-79.4738,-6.54026
"3544",NA,"PRESENT",-71.57288,-15.753019
"3545",NA,"PRESENT",-71.89286,-15.61054
"3546",NA,"PRESENT",-75.252106,-13.580139
"3547",NA,"PRESENT",-75.25207,-13.580272
"3548",NA,"PRESENT",-75.25198,-13.580203
